longitude,latitude,rainfall,date,country,state,admin1,admin2,admin3
36.695505031538886,14.189031314677537,0.024838656187057495,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.778779305461114,14.189031314677537,0.02198881097137928,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.862053579383335,14.189031314677537,0.023566724732518196,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.94532785330556,14.189031314677537,0.026846645399928093,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.02860212722778,14.189031314677537,0.021863872185349464,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.11187640115,14.189031314677537,0.024029375985264778,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.19515067507222,14.189031314677537,0.021540295332670212,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.27842494899444,14.189031314677537,0.016471587121486664,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.36169922291667,14.189031314677537,0.017577657476067543,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.44497349683889,14.189031314677537,0.02524801343679428,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.61152204468333,14.189031314677537,0.02601706050336361,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.694796318605555,14.189031314677537,0.03402843698859215,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.778070592527776,14.189031314677537,0.03050423599779606,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.86134486645,14.189031314677537,0.03351524472236633,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.944619140372225,14.189031314677537,0.02846907265484333,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.02789341429445,14.189031314677537,0.026822350919246674,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.11116768821667,14.189031314677537,0.01705707423388958,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.19444196213889,14.189031314677537,0.015319031663239002,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.27771623606111,14.189031314677537,0.012294412590563297,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Koraro
38.36099050998333,14.189031314677537,0.009013566188514233,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Koraro
38.44426478390555,14.189031314677537,0.021509326994419098,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana
38.52753905782778,14.189031314677537,0.019346965476870537,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana
38.61081333175,14.189031314677537,0.01501393411308527,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Tahtay Maychew
38.69408760567222,14.189031314677537,0.011116535402834415,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Laelay Maychew
38.777361879594444,14.189031314677537,0.011159028857946396,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Laelay Maychew
38.860636153516666,14.189031314677537,0.020961500704288483,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Adwa
38.94391042743889,14.189031314677537,0.01742095872759819,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Adwa
39.02718470136111,14.189031314677537,0.01924494281411171,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Adwa
39.110458975283336,14.189031314677537,0.019782429561018944,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.19373324920556,14.189031314677537,0.018834952265024185,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.27700752312778,14.189031314677537,0.029381252825260162,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.36028179705,14.189031314677537,0.024953516200184822,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.44355607097222,14.189031314677537,0.02678086794912815,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.52683034489444,14.189031314677537,0.02625240758061409,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.61010461881666,14.189031314677537,0.02995096705853939,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.69337889273889,14.189031314677537,0.021182948723435402,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.77665316666111,14.189031314677537,0.011359456926584244,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.859927440583334,14.189031314677537,0.027155103161931038,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.943201714505555,14.189031314677537,0.04614567756652832,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.02647598842778,14.189031314677537,0.1182856485247612,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.10975026235,14.189031314677537,0.12636129558086395,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.19302453627222,14.189031314677537,0.3290749490261078,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.27629881019445,14.189031314677537,0.41356831789016724,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.35957308411667,14.189031314677537,0.3587224781513214,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Berahile
40.44284735803889,14.189031314677537,0.38728252053260803,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Berahile
40.52612163196111,14.189031314677537,0.4407494068145752,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Berahile
36.528956483694444,14.105757040757247,0.013226915150880814,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.612230757616665,14.105757040757247,0.017564909532666206,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.695505031538886,14.105757040757247,0.02945578284561634,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.778779305461114,14.105757040757247,0.019327383488416672,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.862053579383335,14.105757040757247,0.02170613221824169,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.94532785330556,14.105757040757247,0.025001710280776024,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.02860212722778,14.105757040757247,0.019100919365882874,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.11187640115,14.105757040757247,0.0119003402069211,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.19515067507222,14.105757040757247,0.017669767141342163,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.27842494899444,14.105757040757247,0.01500924862921238,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.36169922291667,14.105757040757247,0.014393319375813007,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
